"","year","longitude","latitude","bottom_depth","peak_timing","SSTcumanom45","spring_ice_fraction","ice_retreat_timing","bloom_type","bsregion"
"3666",2008,-168.515346507855,65.2649972956135,-49.218087407621,149,-4.38990555555555,0.786197896711367,146,"ice_full","14"
"3671",2008,-170.300419479411,65.7093180621095,-32.5996171650935,149,-5.1464868054805,0.820028656550069,138,"ice_full",NA
"3672",2008,-169.532987401157,65.7196799807697,-42.5147878920145,157,-3.2748,0.812300310727394,141,"ice_full",NA
"3673",2008,-168.602685068228,65.7336417642832,-46.1861508848757,157,-2.77302545648796,0.795282650560224,149,"ice_full","14"
"3677",2009,-165.469878737876,54.7527436471126,-164.208331360287,133,-50.8128444444444,0,0,"ice_free","16"
"3688",2009,-166.481376061706,55.2594808838924,-135.501919455741,141,-41.8634708333333,0,0,"ice_free","4"
"3689",2009,-165.482598206821,55.2369302046725,-117.295408497436,133,-51.341975,0,0,"ice_free","4"
"3690",2009,-164.510285148959,55.2505325908447,-87.7869066150556,149,-59.5929638888889,0,0,"ice_free","1"
"3699",2009,-167.529240085946,55.7499430948744,-132.731675584001,149,-48.1469111111111,0,0,"ice_free","4"
"3700",2009,-166.464113550664,55.7439478956045,-126.566809549476,141,-52.655775,0,0,"ice_free","4"
"3701",2009,-165.519060630467,55.7305480836182,-110.558111863605,133,-81.9125555555556,0,0,"ice_free","4"
"3702",2009,-164.522033279423,55.7434768133324,-96.2197965365401,133,-102.069761111111,0,0,"ice_free","3"
"3703",2009,-163.483414975068,55.7464341348157,-83.3352296560204,149,-78.5131541666667,0,0,"ice_free","1"
"3704",2009,-162.559042363169,55.7896603621729,-54.5594854035155,125,-75.0162422900263,0,0,"ice_free","1"
"3714",2009,-167.495654591497,56.2792092441782,-126.109340328699,149,-70.4117708333333,0,0,"ice_free","4"
"3715",2009,-166.492238953372,56.2492441791178,-109.421193965159,133,-99.3149625,0.0481526970284238,116,"ice_full","4"
"3716",2009,-165.520405095474,56.2133353530196,-93.7235900242023,133,-122.399243055556,0.0869477969348659,117,"ice_full","3"
"3717",2009,-164.45246563225,56.2212043314593,-87.3898035455029,133,-119.3725875,0.0832624354005168,116,"ice_full","3"
"3718",2009,-163.471264968395,56.2285260968972,-85.4313409571699,149,-95.7487791666667,0.0475928607723577,112,"ice_free","3"
"3719",2009,-162.485288541385,56.2377096516445,-75.7174520136369,149,-99.2332486111111,0.0589575435729848,115,"ice_free","1"
"3720",2009,-161.494926153532,56.2524823431498,-54.634820992756,125,-87.9037708333333,0,0,"ice_free","1"
"3725",2009,-172.457356453499,56.7715503781796,-168.755152302147,149,-49.0161027777778,0,0,"ice_free","8"
"3726",2009,-171.490608876062,56.7455218947071,-140.395467033511,149,-67.8566958333333,0,0,"ice_free","8"
"3727",2009,-170.48744398965,56.717040795794,-103.282509322926,133,-79.2604583333333,0,0,"ice_free","5"
"3728",2009,-169.496175696152,56.7283431295466,-68.3575381582076,133,-86.4079444444444,0.0899720017636684,114,"ice_full","5"
"3729",2009,-168.492067886606,56.7480422948176,-94.2061012216957,133,-86.6331375,0.0610987792107584,114,"ice_full","3"
"3730",2009,-167.515983852939,56.7341955775765,-94.0323148736279,133,-109.687220833333,0.125222195305771,116,"ice_full","3"
"3731",2009,-166.542673824402,56.7229749698586,-83.6015389318865,133,-130.604147222222,0.209999635871827,119,"ice_full","3"
"3732",2009,-165.639071264724,56.7392933977096,-76.292349398946,133,-132.803858333333,0.273126818783069,121,"ice_full","3"
"3733",2009,-164.46654842268,56.7346723435441,-73.5784465784444,149,-135.999533333333,0.254558731995885,120,"ice_free","3"
"3734",2009,-163.50748633069,56.7430812712181,-72.039260672054,149,-138.765011111111,0.220835882230545,119,"ice_free","3"
"3735",2009,-162.446694989248,56.7213450070043,-68.3033462477628,165,-137.132694444444,0.209051754524411,118,"ice_free","3"
"3736",2009,-161.492618108546,56.7288181131322,-71.2115051715872,157,-112.190556944444,0.0973871252204585,114,"ice_free","3"
"3737",2009,-160.524460330515,56.7476642107156,-60.5115713267372,125,-96.9418583333333,0.0412996527777778,90,"ice_free","3"
"3742",2009,-172.5096419525,57.2430115693667,-135.31379962435,133,-62.8830625,0,0,"ice_free","8"
"3743",2009,-171.559622959972,57.2302910327976,-114.673404531554,133,-91.0999986111111,0.107710852396514,115,"ice_full","8"
"3744",2009,-170.522637765334,57.2415092708116,-64.5280166045569,133,-99.1976291666667,0.217020833333333,116,"ice_full","5"
"3745",2009,-169.447716716674,57.2389641053172,-66.5914875022135,133,-108.772129166667,0.286940639633887,117,"ice_full","6"
"3746",2009,-168.477347055324,57.201863986442,-77.0465084634667,133,-110.463251388889,0.247210863479759,116,"ice_full","3"
"3747",2009,-167.541799129108,57.2115350612917,-73.5033482876946,125,-110.150809722222,0.341307804608586,118,"ice_full","3"
"3748",2009,-166.537734373072,57.2099466073664,-73.8375778509965,125,-115.660473611111,0.430398650860456,129,"ice_full","3"
"3749",2009,-165.545919757763,57.2126543628452,-71.8607125855592,157,-115.782579166667,0.466398702739198,126,"ice_free","3"
"3750",2009,-164.462103518004,57.2245279310755,-67.5136473308226,157,-116.743619444444,0.433808104314421,124,"ice_free","3"
"3751",2009,-163.454392254648,57.238967974727,-63.3938028762506,157,-117.109866666667,0.429531740640097,122,"ice_free","3"
"3752",2009,-162.504778196273,57.2382128922808,-55.9320100079232,149,-116.870393055556,0.374310248778999,121,"ice_free","2"
"3753",2009,-161.475982045477,57.2272529746723,-57.6539827665463,125,-112.401108333333,0.236869665283099,117,"ice_full","3"
"3754",2009,-160.49343066539,57.2346484555135,-61.7404746782551,125,-104.788527777778,0.134143572351421,116,"ice_full","3"
"3755",2009,-159.477845606776,57.2213269718307,-49.1201784444353,125,-95.9928388888889,0.221026554608586,118,"ice_full","3"
"3759",2009,-172.581676290537,57.6957618954905,-114.678320344256,133,-75.1129888888889,0.111792878540305,115,"ice_full","8"
"3760",2009,-171.562441806758,57.7219420367149,-95.7052336671147,133,-98.5782791666667,0.260324797453704,118,"ice_full","6"
"3761",2009,-170.486836663129,57.7179582158342,-76.1448709218974,157,-90.8078486111111,0.431513836870578,119,"ice_free","6"
"3762",2009,-169.478618203162,57.736075730416,-66.9576072022131,149,-92.5335013888889,0.49636999323762,119,"ice_free","6"
"3763",2009,-168.539091765492,57.7551589825376,-75.2606275221111,141,-91.6938791666667,0.483503972011785,118,"ice_free","6"
"3764",2009,-167.496122579874,57.7551153524074,-64.5595236621559,133,-81.0311708333333,0.527466435185185,121,"ice_full","3"
"3765",2009,-166.507727103544,57.7722569147377,-60.9346464039226,133,-84.4537555555556,0.579411682728647,128,"ice_full","3"
"3766",2009,-165.506533420611,57.7629873562806,-63.7987250820899,133,-85.6572583333333,0.575390607463524,129,"ice_full","3"
"3767",2009,-164.49863713803,57.7603533123558,-47.3815646844358,157,-85.7674583333333,0.56061752507716,126,"ice_free","2"
"3768",2009,-163.478337402973,57.7488720887856,-49.5947309107743,157,-83.4543513888889,0.570647264536041,123,"ice_free","2"
"3769",2009,-162.487200678488,57.7605182032694,-46.3908826809788,133,-85.3612875,0.460519675925926,121,"ice_full","2"
"3770",2009,-161.458426983116,57.7457627723778,-38.3375243750581,125,-84.6072458333333,0.341994093231162,117,"ice_full","2"
"3771",2009,-160.518527165855,57.7272540795437,-48.1457621768357,125,-84.2671708333333,0.348835069444444,120,"ice_full","3"
"3772",2009,-159.505284606923,57.7030982346348,-47.8188515231527,125,-86.2001944444444,0.489108033170533,121,"ice_full","2"
"3777",2009,-173.526280356475,58.245038288686,-121.485945308439,133,-39.6100986111111,0.0559450937217706,112,"ice_free","8"
"3778",2009,-172.491270101542,58.2617880703366,-103.813456589889,133,-75.4149625,0.223139434333759,117,"ice_full","8"
"3779",2009,-171.501576246659,58.2364883569799,-95.3195539727937,133,-75.0532361111111,0.398846532979609,119,"ice_full","6"
"3780",2009,-170.451058398398,58.2223081790384,-85.8072477391959,149,-69.7087527777778,0.538566190843621,120,"ice_free","6"
"3781",2009,-169.514174862142,58.2488699143269,-77.6074351473086,157,-71.5536166666667,0.600060604904355,121,"ice_free","6"
"3782",2009,-168.4803918097,58.2286307286833,-72.1152137965681,141,-64.0025611111111,0.60804241255144,120,"ice_free","6"
"3783",2009,-167.558235538,58.2526539127501,-57.6464646924765,141,-55.3394888888889,0.614368780525031,121,"ice_full","6"
"3784",2009,-166.514378631838,58.2509042801108,-52.1552594720398,133,-57.6387763888889,0.649384259259259,124,"ice_full","2"
"3785",2009,-165.525939165388,58.2387726759087,-47.7416698688402,149,-52.0720305555556,0.652484443448825,123,"ice_free","2"
"3786",2009,-164.492219504819,58.2356794119252,-42.3019911887052,133,-57.3649638888889,0.653059413580247,123,"ice_full","2"
"3787",2009,-163.500457110034,58.2605462713611,-37.1780524684042,125,-57.3810138888889,0.643916893115942,122,"ice_full","2"
"3788",2009,-162.476134159141,58.2450263341939,-39.6542108825947,125,-59.8038444444444,0.560653093434343,118,"ice_full","2"
"3799",2009,-173.554817779096,58.727260674702,-127.613894047766,133,-50.1032791666667,0.195974741285403,115,"ice_full","8"
"3800",2009,-172.46687797474,58.7234364674619,-110.905076560569,133,-60.0445291666667,0.36864018934665,119,"ice_full","8"
"3801",2009,-171.592578697437,58.6917239066778,-93.5552137935734,133,-52.0258236111111,0.512215964590965,121,"ice_full","6"
"3802",2009,-170.467955439919,58.7296267960875,-101.864915262438,165,-51.1702194444444,0.608122063840156,125,"ice_free","6"
"3803",2009,-169.474822272712,58.7465869845269,-86.3173794989069,157,-53.6698652777778,0.675624175039401,124,"ice_free","6"
"3804",2009,-168.521644634169,58.741096956962,-58.4837848823838,133,-46.6347277777778,0.684778104871176,122,"ice_full","7"
"3806",2009,-166.475330749852,58.750210969867,-42.312447105984,133,-35.8683388888889,0.699772497919268,119,"ice_full","7"
"3807",2009,-165.43962374504,58.7601901922217,-34.2684523859518,133,-33.9652777777778,0.711645183104453,119,"ice_full","2"
"3808",2009,-164.443333730586,58.7574048587958,-31.3945010128208,125,-34.7241902777778,0.715905452674897,120,"ice_full","2"
"3809",2009,-163.505492575745,58.7388459671681,-25.616692620528,125,-31.9631958333333,0.702595149655469,116,"ice_full","2"
"3815",2009,-176.469433491458,59.2032761257097,-146.121932542361,133,-57.8298541666667,0.121741001157407,110,"ice_free","8"
"3816",2009,-175.48670271485,59.2588796479855,-132.447299554615,133,-49.6320263888889,0.158856132864792,113,"ice_full","8"
"3817",2009,-174.511091898638,59.2523730512914,-116.019514639311,133,-40.0879888888889,0.239522331154684,115,"ice_full","8"
"3818",2009,-173.543218202129,59.2520453892891,-117.819781243628,133,-42.2257180555556,0.382757759890572,118,"ice_full","8"
"3819",2009,-172.525884128679,59.2379301355857,-99.5396827165525,133,-39.6282833333333,0.512958811392915,122,"ice_full","9"
"3820",2009,-171.449971745736,59.2763622658536,-73.9862559544965,141,-33.1190527777778,0.61024115836197,127,"ice_full","9"
"3821",2009,-170.553818662497,59.2562069013178,-74.8917217883374,141,-41.7640222222222,0.662920106132076,136,"ice_full","6"
"3822",2009,-169.419829755965,59.2074297588911,-61.9003967929244,165,-37.6755236111111,0.719267987055934,128,"ice_free","6"
"3823",2009,-168.471204885662,59.2277724059851,-47.1884106917961,149,-35.0147958333333,0.738028250696933,123,"ice_free","7"
"3826",2009,-165.538084164787,59.2681748646581,-24.0764217536177,125,-30.7498638888889,0.746671848695286,118,"ice_full","7"
"3827",2009,-164.398573185984,59.2016121679981,-23.451046325611,165,-28.3998958333333,0.754859506523569,118,"ice_free","2"
"3831",2009,-177.491932287769,59.7278802666436,-172.901963051906,133,-82.5440805555556,0.259755787037037,116,"ice_full","15"
"3832",2009,-176.53466123401,59.771613032214,-125.432279057287,133,-58.6933125,0.321815541559001,116,"ice_full","8"
"3833",2009,-175.465870611363,59.749819861283,-125.028958869324,133,-45.7823458333333,0.380281555981269,117,"ice_full","8"
"3834",2009,-174.474777267539,59.7533188207322,-104.934203462227,133,-32.8798555555556,0.435419297138047,118,"ice_full","8"
"3835",2009,-173.662668964795,59.6797202732508,-96.4775971593736,133,-28.7504236111111,0.491475422808012,128,"ice_full","9"
"3836",2009,-172.425245139068,59.7238137138127,-92.0468658280923,141,-25.1556833333333,0.596003540305011,132,"ice_full","9"
"3837",2009,-171.476598030023,59.7270411039105,-74.4299260494778,141,-22.1037791666667,0.692059161324786,134,"ice_full","9"
"3838",2009,-170.482484777278,59.7313775243365,-59.0599607778407,141,-29.8557180555556,0.720492882485289,137,"ice_full","9"
"3839",2009,-169.414173699312,59.701827187994,-55.0823110676923,165,-27.1650666666667,0.732338029736467,134,"ice_free","7"
"3840",2009,-168.498221517551,59.7224957463073,-44.4807708587627,165,-26.2063,0.769795906432749,125,"ice_free","7"
"3841",2009,-167.550784973576,59.6942704612,-33.7945189395143,125,-23.911575,0.762204445954106,122,"ice_full","7"
"3845",2009,-177.472633670734,60.2645798393699,-144.973556780283,133,-61.1061777777778,0.427590761090761,121,"ice_full","8"
"3846",2009,-176.508063458532,60.2351964331132,-138.086323153067,133,-42.7369041666667,0.488501298868313,120,"ice_full","8"
"3847",2009,-175.47848247501,60.2289542578633,-118.289021102589,141,-26.9918847222222,0.539304550773301,121,"ice_full","8"
"3848",2009,-174.601059249584,60.1908914335458,-105.501363388331,133,-26.1601444444444,0.5604098583878,132,"ice_full","8"
"3849",2009,-173.47208447914,60.2291384637834,-67.7379888070844,141,-25.5962861111111,0.610922110768176,138,"ice_full","9"
"3850",2009,-172.521432057571,60.2845789042783,-39.2935710140129,141,-18.348498752277,0.675093416333,141,"ice_full","9"
"3851",2009,-171.553867029375,60.2116630652899,-59.2733422939068,141,-24.0351902777778,0.779188188188188,141,"ice_full","9"
"3852",2009,-170.520437632452,60.1886410409101,-67.1552575757576,141,-27.6805152777778,0.775921348905724,140,"ice_full","9"
"3853",2009,-169.417052205404,60.1591410460296,-46.9569444444444,141,-22.5930986111111,0.775646243686869,140,"ice_full","11"
"3854",2009,-168.403973828033,60.2204957724555,-39.7559686909228,141,-21.0011069444444,0.768578844323295,137,"ice_full","11"
"3855",2009,-167.528924835073,60.2940984733182,-27.2793121324162,133,-17.2340918703624,0.750784514762404,136,"ice_full","11"
"3859",2009,-178.401216959575,60.711526735611,-179.087937146476,141,-71.6834361111111,0.540665050880088,131,"ice_full","8"
"3860",2009,-177.53422560514,60.6909595812783,-146.046009933859,133,-44.6808305555556,0.583531101026769,131,"ice_full","8"
"3861",2009,-176.45249088932,60.7307826539782,-115.08792038102,133,-28.6565916666667,0.595550949307894,129,"ice_full","8"
"3862",2009,-175.605178260398,60.7004404126631,-104.160953499006,141,-25.9662472222222,0.618351595886752,134,"ice_full","8"
"3863",2009,-174.521994579339,60.6902993766976,-81.1672707020075,149,-30.4752819444444,0.699490813730397,141,"ice_full","9"
"3864",2009,-173.459748674116,60.7278589213818,-51.7346994087333,149,-24.4020486111111,0.760763677536232,145,"ice_full","9"
"3867",2009,-170.546190644783,60.7367174420437,-55.3128044297399,141,-25.7837375,0.823552083333333,144,"ice_full","9"
"3868",2009,-169.467302484388,60.7763132123488,-45.34322786132,141,-28.0792541666667,0.788935612097754,152,"ice_full","11"
"3869",2009,-168.354878616116,60.6500076107014,-36.5880982905983,141,-32.5348680555556,0.781554868638964,153,"ice_full","11"
"3870",2009,-167.491998575948,60.6959678681324,-28.9022812794548,149,-24.446475,0.742648782206119,145,"ice_full","11"
"3874",2009,-178.392325303777,61.2806259512026,-167.494351816289,133,-51.3986305555556,0.70287614648847,136,"ice_full",NA
"3875",2009,-177.560550141788,61.2532796187608,-132.461608541288,149,-37.2146833333333,0.706988633385744,136,"ice_full","8"
"3876",2009,-176.471341163803,61.2111755058395,-114.591710706199,133,-26.6943805555556,0.693758069095038,136,"ice_full","8"
"3877",2009,-175.523003786485,61.2091997856092,-84.259532363633,149,-24.5204722222222,0.72482147516835,140,"ice_full","10"
"3878",2009,-174.569708151395,61.2124877223345,-82.7460804882305,149,-22.8072166666667,0.806420179146538,145,"ice_full","10"
"3879",2009,-173.64202661723,61.1868744323086,-66.0109489734682,149,-25.1481333333333,0.798581832320602,158,"ice_full","10"
"3880",2009,-172.606901591676,61.1806877134806,-53.6387160125024,157,-28.4415611111111,0.829696587456597,158,"ice_full","10"
"3881",2009,-171.5030483122,61.289810725208,-67.407196969697,157,-29.2354583333333,0.841100962962963,155,"ice_full","10"
"3883",2009,-169.399865488852,61.273014935114,-43.0989023297491,157,-30.8265722222222,0.82233162037037,155,"ice_full","11"
"3884",2009,-168.461625568607,61.2285704275075,-35.2172297783535,157,-41.9105444444444,0.849560653659612,156,"ice_full","11"
"3885",2009,-167.29707367678,61.2208270160587,-23.4261768772824,149,-40.1128375,0.786466369316471,153,"ice_full","11"
"3888",2009,-178.425487362818,61.7526592014055,-135.034896574044,141,-32.6731027777778,0.802497127525252,140,"ice_full",NA
"3889",2009,-177.42837446543,61.7030821536555,-122.51078003876,149,-28.4556305555556,0.811064899762147,139,"ice_full",NA
"3890",2009,-176.502999979655,61.748886332194,-105.054444444444,149,-24.8378819444444,0.807767666245791,140,"ice_full","8"
"3891",2009,-175.500577985702,61.7115161840377,-92.254623655914,141,-17.3435347222222,0.831146529826286,143,"ice_full","10"
